Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
443,3,1,37,37,37,37.0,0.0,6,6,6.0,0.0,14333333.3333333,666666.666666667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,333333.333333333,333333.333333333,6,37,26.6666666667,17.8978583449,320.3333333333,0,0,1,40.0,37,37,37,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,165406,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12.0914598,165406.0,0.0,165406,165406,165406,165406.0,0.0,165406,165406,0,0.0,0.0,0,0,40,0,12.0914598,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,16559,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,98517836,6,371,353,0,61.83333333,142.6722351,4344,0,1656.428571,1760.597234,121.46024,0.131955801,8209819.667,28400000.0,98300000,1,98400000,19700000.0,44000000.0,98300000,2,98500000,16400000.0,40100000.0,98400000,15,164,232,0.060902678,0.071053124,0,4344,855.1428571,1459.491158,2130114.44,1,0,0,920.9230769,371,0,235,3,20,17988.0,17988,17988,98300000.0,98300000,98300000,DoS
50498,1,2,37,31,6,18.5,17.67766953,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,40,0,2000000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,34.0,37,110,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,33647,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,59.44066336,33647.0,0.0,33647,33647,33647,33647.0,0.0,33647,33647,0,0.0,0.0,0,0,40,0,59.44066336,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,254,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,50102889,4,27,27,0,6.75,13.5,0,0,0.0,0.0,0.538891081,0.079835716,16700000.0,28900000.0,50100000,49,50100000,16700000.0,28900000.0,50100000,49,0,0.0,0.0,0,0,128,0,0.079835716,0.0,0,27,5.4,12.07476708,145.8,0,0,1,6.75,27,33290,-1,1,32,49.0,49,49,50100000.0,50100000,50100000,Normal Traffic
443,72949,11,1174,901,0,106.7272727273,266.9281142589,1397,0,389.3333333333,580.3039433492,48115.8069336112,233.0395207611,4559.3125,6506.3771969635,15062,23,72949,7294.9,10274.8628695905,28938,48,48301,9660.2,7455.9454598327,15568,197,244,132,150.7902781395,82.2492426216,0,1397,195.0,401.9511237481,161564.705882353,0,1,0,206.4705882353,1174,65535,32,10,20,0.0,0,0,0.0,0,0,Normal Traffic
53,146253,1,47,47,47,47.0,0.0,196,196,196.0,0.0,1661.504379,13.67493316,146253.0,0.0,146253,146253,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,6.837466582,6.837466582,47,196,96.66666667,86.02519011,7400.333333,0,0,0,145.0,47,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,482,2,58,29,29,29.0,0.0,113,113,113.0,0.0,589211.6183,8298.755187,160.6666667,236.2040079,432,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,64,80,4149.377593,4149.377593,29,113,62.6,46.00869483,2116.8,0,0,0,78.25,58,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
49155,96,2,4,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,32.0,27.71281292,48,0,48,48.0,0.0,48,48,48,48.0,0.0,48,48,48,40,20833.33333,20833.33333,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
443,5041287,7,617,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,154.9207573384,2.1819824977,504128.7,1559394.52736475,4941922,4,5041287,840214.5,2038370.05258601,5000973,4,79594,26531.3333333333,30081.3141390687,59380,329,160,92,1.3885343167,0.793448181,0,517,65.0833333333,148.7233296692,22118.6287878788,0,1,0,71.0,617,29200,30,6,20,0.0,0,0,0.0,0,0,Normal Traffic
53766,70931,2,280,274,6,140.0,189.5046174,6,6,6.0,0.0,4032.087522,42.29462435,35465.5,50059.62457,70863,68,70931,70931.0,0.0,70931,70931,0,0.0,0.0,0,0,40,20,28.19641624,14.09820812,6,274,140.0,154.7298721,23941.33333,0,0,1,186.6666667,280,60,0,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53814,80,1,6,6,6,6.0,0.0,6,6,6.0,0.0,150000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,12500.0,12500.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,946,255,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,73090,4,128,32,32,32.0,0.0,90,90,90.0,0.0,6676.699959,109.4540977,10441.42857,17911.20174,41197,3,72683,24227.66667,41956.62141,72675,4,41611,13870.33333,24018.05988,41604,3,80,80,54.72704884,54.72704884,32,90,57.77777778,30.56868405,934.4444444,0,0,0,65.0,128,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
443,549348,8,382,201,0,47.75,74.77728838,1460,0,541.1428571,661.7178222,7590.81675,27.30509622,39239.14286,50168.54769,154211,50,501873,71696.14286,57159.41617,154211,1906,499970,83328.33333,91319.5252,196081,54,172,152,14.56271799,12.74237824,0,1460,260.625,493.1293103,243176.5167,0,1,0,278.0,382,8192,60,7,20,0.0,0,0,0.0,0,0,Normal Traffic
53,24192,2,64,32,32,32.0,0.0,138,138,138.0,0.0,14054.2328,165.3439153,8064.0,13922.24177,24140,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,64,64,82.67195767,82.67195767,32,138,74.4,58.0585911,3370.8,0,0,0,93.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
60582,12939,2,38,38,0,19.0,26.87005769,0,0,0.0,0.0,2936.857562,231.857176,6469.5,8989.448509,12826,113,12939,12939.0,0.0,12939,12939,0,0.0,0.0,0,0,40,20,154.5714507,77.28572533,0,38,19.0,21.93931023,481.3333333,0,0,1,25.33333333,38,31,0,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,230,2,84,42,42,42.0,0.0,114,114,114.0,0.0,1356521.739,17391.30435,76.66666667,92.65167744,180,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,40,40,8695.652174,8695.652174,42,114,70.8,39.43602414,1555.2,0,0,0,88.5,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,3042610,4,24,6,6,6.0,0.0,0,0,0.0,0.0,7.887964609,1.314660768,1014203.333,1755901.727,3041744,345,3042610,1014203.333,1755901.727,3041744,345,0,0.0,0.0,0,0,80,0,1.314660768,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
443,61328934,17,1116,795,0,65.64705882,195.6821214,1448,0,404.5,601.1150856,110.5351024,0.505471039,2044297.8,4103415.445,10200000,2,61300000,3833058.375,5059891.259,10200000,149,61300000,4713689.692,5246266.668,10300000,190,552,456,0.277193796,0.228277243,0,1448,211.84375,448.5795581,201223.62,0,1,0,218.6774194,1116,29200,81,3,32,108691.3333,384236,50458,10100000.0,10200000,10000000,Normal Traffic
8200,4,2,4,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,48,0,500000.0,0.0,2,2,2.0,0.0,0.0,0,1,0,3.0,4,1024,-1,1,24,0.0,0,0,0.0,0,0,Normal Traffic
60713,1,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,5785,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5556774,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.159526373,0.719842124,1852258.0,3037405.148,5357671,104,5556774,2778387.0,3647658.414,5357671,199103,0,0.0,0.0,0,0,72,32,0.539881593,0.179960531,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,14600,2,20,0.0,0,0,0.0,0,0,Normal Traffic
51141,102,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,51.0,2.828427125,53,49,0,0.0,0.0,0,0,49,49.0,0.0,49,49,20,40,9803.921569,19607.84314,0,0,0.0,0.0,0.0,0,0,1,0.0,0,389,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1767020,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6583.400301,3.961471857,294503.3333,720919.4892,1766074,6,888,444.0,343.6538957,687,201,1766974,588991.3333,1019383.588,1766074,6,72,92,1.697773653,2.263698204,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,115252683,26,1161,336,0,44.65384615,97.20162234,2738,0,711.8461538,840.9693308,170.6598015,0.451182555,2259856.529,4145204.749,9998602,2,115000000,4610107.32,4971685.82,10000000,48,110000000,4412239.08,5073115.87,10000000,88,532,664,0.225591278,0.225591278,0,2738,371.1132075,677.1575961,458542.41,0,1,0,378.25,1161,8192,127,25,20,49405.72727,306221,21989,9978420.182,9998602,9800636,Normal Traffic
1007,9,1,0,0,0,0.0,0.0,6,6,6.0,0.0,666666.6667,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,111111.1111,111111.1111,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
64110,47,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,211,2,12,6,6,6.0,0.0,0,0,0.0,0.0,56872.03791,9478.672986,211.0,0.0,211,211,211,211.0,0.0,211,211,0,0.0,0.0,0,0,40,0,9478.672986,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,252,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,263,2,74,37,37,37.0,0.0,176,176,176.0,0.0,1619771.86311787,15209.1254752852,87.6666666667,111.1635431845,213,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,80,80,7604.5627376426,7604.5627376426,37,176,92.6,76.1334354932,5796.3,0,0,0,115.75,74,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
443,23904062,4,37,37,0,9.25,18.5,0,0,0.0,0.0,1.5478540844,0.1673355767,7968020.66666667,13800872.0041857,23903895,75,23904062,7968020.66666667,13800872.0041857,23903895,75,0,0.0,0.0,0,0,128,0,0.1673355767,0.0,0,37,7.4,16.5469030335,273.8,0,0,1,9.25,37,617,-1,1,32,92.0,92,92,23903895.0,23903895,23903895,Normal Traffic
80,98378477,8,56,20,0,7.0,5.656854249,5840,0,1933.5,2201.078258,118.4913647,0.14230755,7567575.154,25900000.0,93700000,1,98400000,14100000.0,35200000.0,93700000,1,30244,6048.8,10060.1176,23448,181,172,132,0.0813186,0.06098895,0,5840,777.5333333,1638.521584,2684752.981,0,0,1,833.0714286,56,256,229,6,20,4659337.0,4659337,4659337,93700000.0,93700000,93700000,DDoS
54141,143455,2,12,6,6,6.0,0.0,6,6,6.0,0.0,125.4748876,20.91248127,71727.5,101411.1332,143436,19,143455,143455.0,0.0,143455,143455,0,0.0,0.0,0,0,40,20,13.94165418,6.970827089,6,6,6.0,0.0,0.0,0,0,1,8.0,12,60,255,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30928,2,92,46,46,46.0,0.0,174,174,174.0,0.0,14226.5907915158,129.3326435592,10309.3333333333,17851.092973074,30922,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,88,64.6663217796,64.6663217796,46,174,97.2,70.1084873607,4915.2,0,0,0,121.5,92,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
56740,90,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,45.0,5.656854249,49,41,0,0.0,0.0,0,0,49,49.0,0.0,49,49,32,64,11111.11111,22222.22222,0,0,0.0,0.0,0.0,0,0,1,0.0,0,243,290,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,281924,10,801,549,0,80.1,171.8497082,901,0,173.1666667,360.811539,6526.581632,56.75288376,18794.93333,27458.34361,77059,4,281924,31324.88889,32429.92007,82657,4,168022,33604.4,31953.93809,79932,742,332,200,35.47055235,21.28233141,0,901,108.2352941,245.1585022,60102.69118,0,1,0,115.0,801,65535,349,5,32,0.0,0,0,0.0,0,0,Normal Traffic
443,64066033,2,74,37,37,37.0,0.0,0,0,0.0,0.0,1.1550582506,0.0312177906,64066033.0,0.0,64066033,64066033,64066033,64066033.0,0.0,64066033,64066033,0,0.0,0.0,0,0,64,0,0.0312177906,0.0,37,37,37.0,0.0,0.0,0,0,1,55.5,74,33304,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,14947,1,6,6,6,6.0,0.0,6,6,6.0,0.0,802.8366896367,133.8061149395,14947.0,0.0,14947,14947,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,66.9030574697,66.9030574697,6,6,6.0,0.0,0.0,0,0,1,9.0,6,255,30,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,80,2,12,6,6,6.0,0.0,0,0,0.0,0.0,150000.0,25000.0,80.0,0.0,80,80,80,80.0,0.0,80,80,0,0.0,0.0,0,0,40,0,25000.0,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,63811,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,7493833,6,36,6,6,6.0,0.0,0,0,0.0,0.0,4.803950128,0.800658355,1498766.6,3350781.098,7492826,1,7493833,1498766.6,3350781.098,7492826,1,0,0.0,0.0,0,0,120,0,0.800658355,0.0,6,6,6.0,0.0,0.0,0,0,1,7.0,36,256,-1,5,20,1007.0,1007,1007,7492826.0,7492826,7492826,DDoS
80,85116073,5,335,323,0,67.0,143.1397918,8688,0,1932.5,3506.021777,140.1615415,0.129235286,8511607.3,26900000.0,85000000,6,85000000,21200000.0,42500000.0,85000000,6,85100000,17000000.0,38000000.0,85000000,84,144,200,0.058743312,0.070491974,0,8688,994.6666667,2560.19134,6554579.697,1,0,0,1085.090909,335,0,235,2,20,2982.0,2982,2982,85000000.0,85000000,85000000,DoS
53,60717,1,41,41,41,41.0,0.0,129,129,129.0,0.0,2799.874829,32.93970387,60717.0,0.0,60717,60717,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,16.46985194,16.46985194,41,129,70.33333333,50.80682369,2581.333333,0,0,0,105.5,41,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,317,2,78,39,39,39.0,0.0,118,118,118.0,0.0,990536.2776,12618.29653,105.6666667,181.2879845,315,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,6309.148265,6309.148265,39,118,70.6,43.27008204,1872.3,0,0,0,88.25,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,70,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,70,70.0,0.0,70,70,0,0.0,0.0,0,0,64,0,28571.42857,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,274,-1,0,32,0.0,0,0,0.0,0,0,DoS
80,5416466,6,4536,4512,0,756.0,1840.05826,1439,0,406.2857143,685.8752837,1362.512014,2.400088914,451372.1667,1481815.392,5154785,1,5416466,1083293.2,2277139.734,5154785,183,226441,37740.16667,62736.72719,149749,1,140,148,1.107733345,1.292355569,0,4512,527.1428571,1254.100956,1572769.209,0,1,0,567.6923077,4536,29200,16060,5,20,0.0,0,0,0.0,0,0,Normal Traffic
59368,3,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,370,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,227,2,60,30,30,30.0,0.0,132,132,132.0,0.0,1427312.775,17621.14537,75.66666667,88.08140174,174,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,64,64,8810.572687,8810.572687,30,132,70.8,55.86770087,3121.2,0,0,0,88.5,60,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,8070732,6,36,6,6,6.0,0.0,0,0,0.0,0.0,4.460561942,0.74342699,1614146.4,3607126.658,8066770,0,8070732,1614146.4,3607126.658,8066770,0,0,0.0,0.0,0,0,120,0,0.74342699,0.0,6,6,6.0,0.0,0.0,0,0,1,7.0,36,256,-1,5,20,3962.0,3962,3962,8066770.0,8066770,8066770,DDoS
53,140,2,98,49,49,49.0,0.0,65,65,65.0,0.0,1628571.429,28571.42857,46.66666667,73.90083446,132,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,40,40,14285.71429,14285.71429,49,65,55.4,8.76356092,76.8,0,0,0,69.25,98,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
32768,59,1,0,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,16949.15254,16949.15254,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
80,117586121,6,6,6,0,1.0,2.449489743,0,0,0.0,0.0,0.05102643,0.05102643,23500000.0,44200000.0,102000000,6,118000000,23500000.0,44200000.0,102000000,6,0,0.0,0.0,0,0,196,0,0.05102643,0.0,0,6,0.857142857,2.267786838,5.142857143,0,0,1,1.0,6,251,-1,1,20,2010.0,2010,2010,58800000.0,102000000,16000000,DoS
53,363031,1,41,41,41,41.0,0.0,136,136,136.0,0.0,487.5616683,5.509171393,363031.0,0.0,363031,363031,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,2.754585697,2.754585697,41,136,72.66666667,54.84827557,3008.333333,0,0,0,109.0,41,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5288434,6,611,517,0,101.8333333333,204.305082332,152,0,41.0,74.0540343263,146.5462176516,1.8909189374,587603.777777778,1720937.86380659,5176429,3,5288434,1057686.8,2337710.88734796,5239456,3,88216,29405.3333333333,31882.6037884821,63517,358,132,92,1.1345513625,0.756367575,0,517,70.4545454545,154.7568180316,23949.6727272727,0,1,0,77.5,611,8192,946,5,20,112002.0,112002,112002,5176429.0,5176429,5176429,Normal Traffic
80,98997475,7,344,338,0,49.14285714,127.3936531,4344,0,1932.5,1977.812908,120.5990355,0.131316481,8249789.583,28600000.0,99000000,1,99000000,16500000.0,40400000.0,99000000,1,24231,4846.2,6557.584784,12970,14,220,200,0.070708874,0.060607606,0,4344,852.7857143,1566.449399,2453763.72,0,0,1,918.3846154,344,251,235,2,20,1004.0,1004,1004,99000000.0,99000000,99000000,DoS
53,198,2,70,35,35,35.0,0.0,67,67,67.0,0.0,1030303.03030303,20202.0202020202,66.0,30.3150127824,101,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,40,40,10101.0101010101,10101.0101010101,35,67,47.8,17.5271218402,307.2,0,0,0,59.75,70,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,79864,2,90,45,45,45.0,0.0,66,66,66.0,0.0,2779.725533,50.08514475,26621.33333,46106.03781,79860,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,80,64,25.04257237,25.04257237,45,66,53.4,11.50217371,132.3,0,0,0,66.75,90,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
80,11908114,5,362,362,0,72.4,161.8913216,3525,0,881.25,1762.5,326.4160891,0.755787188,1488514.25,2802263.536,6905679,31,6907538,1726884.5,3453193.667,6906675,219,11900000,3969361.0,3566374.603,6905679,691,168,136,0.419881771,0.335905417,0,3525,388.7,1107.840347,1227310.233,0,1,0,431.8888889,362,29200,235,1,32,722.0,722,722,6905679.0,6905679,6905679,DoS
53,86472,4,172,43,43,43.0,0.0,99,99,99.0,0.0,4278.841706,69.38662226,17294.4,25949.75096,58294,4,28130,9376.666667,16233.93487,28122,4,48,48.0,0.0,48,48,80,64,46.25774817,23.12887409,43,99,59.0,27.32520204,746.6666667,0,0,0,68.83333333,172,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,23988,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83.37502084,23988.0,0.0,23988,23988,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,41.68751042,41.68751042,0,0,0.0,0.0,0.0,0,0,1,0.0,0,1083,31,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,84619176,6,322,322,0,53.66666667,131.4559495,5792,0,1932.5,2181.008184,140.8309625,0.141811828,7692652.364,25500000.0,84500000,1,84500000,16900000.0,37800000.0,84500000,1,150518,30103.6,59624.82529,136214,14,200,200,0.070905914,0.070905914,0,5792,916.6923077,1716.847469,2947565.231,0,0,1,993.0833333,322,274,235,1,32,4.0,4,4,84500000.0,84500000,84500000,DoS
53,30457,1,60,60,60,60.0,0.0,92,92,92.0,0.0,4990.6425452277,65.6663492793,30457.0,0.0,30457,30457,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,32.8331746397,32.8331746397,60,92,70.6666666667,18.4752086141,341.3333333333,0,0,0,106.0,60,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,120674,1,43,43,43,43.0,0.0,136,136,136.0,0.0,1483.335267,16.5735784,120674.0,0.0,120674,120674,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,8.286789201,8.286789201,43,136,74.0,53.69357503,2883.0,0,0,0,111.0,43,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,263,2,66,33,33,33.0,0.0,225,225,225.0,0.0,1961977.186,15209.12548,87.66666667,68.70468203,167,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,40,40,7604.562738,7604.562738,33,225,109.8,105.162731,11059.2,0,0,0,137.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
50421,25,1,6,6,6,6.0,0.0,6,6,6.0,0.0,480000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,40000.0,40000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,35,251,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,4270424,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,42.38455011,1.405012711,854084.8,1779094.118,4033506,4,4270424,1067606.0,1980143.497,4033506,4,0,0.0,0.0,0,0,100,20,1.170843926,0.234168785,6,46,32.42857143,18.86670032,355.952381,0,0,1,37.83333333,135,257,430,4,20,0.0,0,0,0.0,0,0,Normal Traffic
80,21174,2,12,6,6,6.0,0.0,0,0,0.0,0.0,566.7327855,94.45546425,21174.0,0.0,21174,21174,21174,21174.0,0.0,21174,21174,0,0.0,0.0,0,0,40,0,94.45546425,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,255,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
44300,65,1,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.3846,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,15384.61538,15384.61538,6,6,6.0,0.0,0.0,0,0,1,9.0,6,21900,43530,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,61353,2,90,45,45,45.0,0.0,98,98,98.0,0.0,4661.548743,65.19648591,20451.0,35418.70698,61349,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,64,32.59824295,32.59824295,45,98,66.2,29.02929555,842.7,0,0,0,82.75,90,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,115643663,20,580,580,0,29.0,129.6919427,5306,0,823.1764706,1695.36059,126.0250637,0.319948357,3212323.972,4652778.478,10000000,2,116000000,6086508.579,4897125.389,10100000,3,111000000,6910758.688,4804824.63,10100000,5,648,552,0.172945058,0.147003299,0,5306,383.5263158,1188.394096,1412280.526,0,1,0,393.8918919,580,29200,59,1,32,35233.72727,84447,23268,10000000.0,10000000,9996381,Normal Traffic
443,50979142,87,3422,1039,0,39.33333333,189.0842477,4344,0,1942.557143,910.7440809,5401.81708,4.452801501,225571.4248,1462204.567,10000000,2,51000000,592780.7209,2336939.635,10000000,48,41400000,297656.5755,1681858.546,10000000,2,2804,4488,1.706580311,2.74622119,0,4344,1207.807018,1176.479512,1384104.042,0,1,0,1213.127753,3422,29200,1167,5,32,338619.0,1284313,23322,10000000.0,10000000,9969742,Normal Traffic
64074,82706953,8,11607,2920,0,1450.875,1337.000421,20,0,6.8,5.006662228,141.161046,0.217635874,4865114.882,18600000.0,76900000,1,82700000,11800000.0,30500000.0,80900000,47,80900000,8987948.333,25500000.0,76900000,1,172,212,0.096727055,0.120908819,0,2920,614.7894737,1109.871493,1231814.731,0,0,1,648.9444444,11607,229,256,6,20,4046466.0,4046466,4046466,76900000.0,76900000,76900000,Normal Traffic
443,63466644,25,6806,1324,0,272.24,461.1465132327,1460,0,328.05,496.7379352494,210.6145710178,0.7090338667,1442423.72727273,3447217.46024242,10040256,36,63466644,2644443.5,4372639.10215678,10052643,1472,63415785,3337672.89473684,4701464.91979678,10118437,48,512,484,0.3939077037,0.315126163,0,1460,290.5869565217,469.3469494278,220286.558937198,0,1,0,297.0444444444,6806,8192,164,24,20,551914.166666667,3059369,50268,10007580.6666667,10040256,10000204,Normal Traffic
54609,4,2,37,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,0,1,37.0,37,114,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31254,2,68,34,34,34.0,0.0,139,139,139.0,0.0,11070.58297,127.9836181,10418.0,18041.04124,31250,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,64,63.99180905,63.99180905,34,139,76.0,57.51086854,3307.5,0,0,0,95.0,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,19704,1,6,6,6,6.0,0.0,6,6,6.0,0.0,609.0133982948,101.5022330491,19704.0,0.0,19704,19704,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,50.7511165246,50.7511165246,6,6,6.0,0.0,0.0,0,0,1,9.0,6,347,32,0,20,0.0,0,0,0.0,0,0,Normal Traffic
